ticker,date,open,high,low,close,adj close,volume
AAPL,2021-08-23,148.31,150.19,147.89,149.71,149.492,56034261
AAPL,2021-08-20,147.44,148.5,146.78,148.19,147.974,56587659
AAPL,2021-08-19,145.03,146.29,144.52,145.94,146.486,24899827
AAPL,2021-08-18,149.8,150.71,146.15,146.36,146.147,83248084
AAPL,2021-08-17,150.23,151.68,149.09,150.19,149.971,91690172
AAPL,2021-08-16,148.535,151.13,146.47,151.12,150.9,98348964
AAPL,2021-08-13,148.97,149.444,148.27,149.1,148.883,58364285
AAPL,2021-08-12,146.19,147.87,145.84,147.69,148.673,23000780
AAPL,2021-08-11,146.05,146.718,145.53,145.86,145.647,48338376
AAPL,2021-08-10,146.44,147.71,145.3,145.6,145.388,66428124
AAPL,2021-08-09,146.2,146.7,145.52,145.95,145.877,23367138
AAPL,2021-08-06,146.35,147.1,145.63,146.14,145.927,50689447
AAPL,2021-08-05,146.98,147.84,146.17,147.06,146.626,45338639
AAPL,2021-08-04,147.27,147.79,146.28,146.95,146.516,53941624
AAPL,2021-08-03,145.81,147.42,145.18,147.368,146.925,32764967
AAPL,2021-08-02,146.36,146.95,145.25,145.52,145.091,60129097
AAPL,2021-07-30,144.38,146.33,144.11,145.86,145.43,64471899
AAPL,2021-07-29,144.685,146.55,144.58,145.64,145.21,52800323
AAPL,2021-07-28,144.81,146.96,142.54,144.98,144.552,113982837
AAPL,2021-07-27,149.12,149.2,145.55,146.77,146.337,90367802
AAPL,2021-07-26,148.27,149.83,147.7,148.99,148.55,70903128
AAPL,2021-07-23,147.55,148.711,146.92,148.56,148.122,70324685
AAPL,2021-07-22,145.935,148.195,145.81,146.8,146.367,74144058
AAPL,2021-07-21,145.53,146.13,144.63,145.4,144.971,71439047
AAPL,2021-07-20,143.46,147.1,142.96,146.15,145.719,89667769
AAPL,2021-07-19,143.75,144.07,141.67,142.45,142.03,116136809
AAPL,2021-07-16,148.46,149.76,145.88,146.39,145.958,87505457
AAPL,2021-07-15,149.24,150.0,147.095,148.48,148.042,102316250
AAPL,2021-07-14,148.1,149.57,147.68,149.15,148.71,122251943
AAPL,2021-07-13,144.03,147.46,143.63,145.64,145.21,98214828
AAPL,2021-07-12,146.21,146.32,144.0,144.5,144.074,73241264
AAPL,2021-07-09,142.75,145.65,142.652,145.135,144.682,88375808
AAPL,2021-07-08,141.58,144.06,140.67,143.24,142.817,103561917
AAPL,2021-07-07,143.535,144.44,142.66,143.82,144.143,24452415
AAPL,2021-07-06,140.07,143.15,140.09,142.02,141.601,107660362
AAPL,2021-07-02,137.9,140.0,137.745,139.96,139.547,77123956
AAPL,2021-07-01,136.6,137.33,135.76,137.27,136.865,50374488
AAPL,2021-06-30,136.17,137.4,135.87,136.96,136.556,62906278
AAPL,2021-06-29,134.8,136.49,134.36,136.33,135.928,58641116
AAPL,2021-06-28,133.41,135.245,133.386,134.78,134.382,59959031
AAPL,2021-06-25,133.46,133.89,132.81,133.11,132.717,63990889
AAPL,2021-06-24,134.45,134.64,132.93,133.41,133.016,64767059
AAPL,2021-06-23,133.77,134.32,133.23,133.7,133.305,58833203
AAPL,2021-06-22,132.13,134.08,131.62,133.98,133.585,71729155
AAPL,2021-06-21,130.3,132.41,129.212,132.3,131.91,74317158
AAPL,2021-06-18,130.71,131.51,130.59,130.97,130.075,31496894
AAPL,2021-06-17,130.37,132.55,129.65,131.79,131.401,96230975
AAPL,2021-06-16,130.37,130.89,128.461,130.15,129.766,91265152
AAPL,2021-06-15,129.94,130.59,129.39,129.64,129.257,62194042
AAPL,2021-06-14,127.82,130.49,127.07,130.48,130.095,87631565
AAPL,2021-06-11,126.53,127.275,126.1,126.992,126.974,30903917
AAPL,2021-06-10,127.02,128.19,125.94,126.11,125.738,69880286
AAPL,2021-06-09,127.21,127.75,126.52,127.13,126.755,54895704
AAPL,2021-06-08,126.6,128.46,126.21,126.74,126.366,72497627
AAPL,2021-06-07,126.17,126.31,124.832,125.9,125.528,68205494
AAPL,2021-06-04,124.07,126.16,123.85,125.89,125.518,70882370
AAPL,2021-06-03,124.68,124.85,123.13,123.54,123.175,74123095
AAPL,2021-06-02,124.28,125.24,124.05,125.06,124.691,58418100
AAPL,2021-06-01,125.08,125.35,123.945,124.28,123.913,63460425
AAPL,2021-05-28,125.57,125.79,124.55,124.61,124.242,69849251
AAPL,2021-05-27,126.44,127.64,125.28,125.28,124.91,86473226
AAPL,2021-05-26,126.955,127.39,126.42,126.85,126.476,53175620
AAPL,2021-05-25,127.82,128.317,126.32,126.9,126.525,70119179
AAPL,2021-05-24,126.01,127.935,125.94,127.1,126.725,61144792
AAPL,2021-05-21,127.82,128.0,125.85,126.018,125.06,33015519
AAPL,2021-05-20,125.23,126.52,125.1,126.49,126.934,21086994
AAPL,2021-05-19,123.16,124.5,122.88,123.97,124.322,53530787
AAPL,2021-05-18,126.56,126.988,124.78,124.85,124.482,59794196
AAPL,2021-05-17,126.82,126.92,125.17,126.27,125.897,67867172
AAPL,2021-05-14,126.25,127.88,125.85,127.45,127.074,77970942
AAPL,2021-05-13,124.58,126.15,124.41,125.145,124.601,53272115
AAPL,2021-05-12,123.4,124.64,122.25,122.77,122.408,107046695
AAPL,2021-05-11,123.5,124.807,122.78,124.12,125.538,61051208
AAPL,2021-05-10,129.41,129.54,126.81,126.85,126.476,85152395
AAPL,2021-05-07,130.85,131.258,129.475,130.21,129.826,74667644
AAPL,2021-05-06,127.89,129.75,127.131,129.74,129.138,75870303
AAPL,2021-05-05,129.2,130.44,127.974,128.1,127.505,81207034
AAPL,2021-05-04,131.19,131.49,126.7,127.85,127.257,132893955
AAPL,2021-05-03,132.04,134.07,131.83,133.722,131.925,20151888
AAPL,2021-04-30,131.78,133.56,131.37,131.912,130.85,68139092
AAPL,2021-04-29,136.47,137.07,132.45,133.48,132.86,149258361
AAPL,2021-04-28,134.31,135.02,133.09,133.58,132.96,85993932
AAPL,2021-04-27,135.01,135.4,134.11,134.39,133.766,63819400
AAPL,2021-04-26,134.83,135.06,133.57,134.72,134.095,63123294
AAPL,2021-04-23,132.16,135.12,132.17,134.768,133.697,51847949
AAPL,2021-04-22,133.04,134.15,131.414,131.94,131.328,81136914
AAPL,2021-04-21,132.36,133.75,131.31,133.5,132.88,67380653
AAPL,2021-04-20,135.02,135.53,131.811,133.11,132.492,93002207
AAPL,2021-04-19,133.51,135.47,133.34,134.84,134.214,81081923
AAPL,2021-04-16,134.3,134.67,133.28,134.16,133.537,84818500
AAPL,2021-04-15,133.82,135.0,133.64,134.5,133.876,85846307
AAPL,2021-04-14,134.94,135.0,131.655,132.03,131.417,83184339
AAPL,2021-04-13,132.44,134.66,131.94,134.43,133.806,87964051
AAPL,2021-04-12,132.52,132.85,130.63,131.24,130.631,85546001
AAPL,2021-04-09,129.8,133.0,129.47,132.995,132.383,101979450
AAPL,2021-04-08,128.95,130.39,128.52,130.36,129.755,87394440
AAPL,2021-04-07,125.83,127.92,125.14,127.9,127.306,80915788
AAPL,2021-04-06,126.5,127.13,125.65,126.21,125.624,76847649
AAPL,2021-04-05,123.87,126.16,123.07,125.9,125.316,86139134
AAPL,2021-04-01,123.66,124.18,122.49,123.0,122.429,71488801
AAPL,2021-03-31,121.65,123.52,121.15,122.15,121.583,110940463
AAPL,2021-03-30,120.11,120.403,118.86,119.9,119.343,83484080
AAPL,2021-03-29,121.65,122.58,120.73,121.39,120.827,76387644
AAPL,2021-03-26,120.35,121.48,118.93,121.21,120.647,91907102
AAPL,2021-03-25,119.54,121.66,119.0,120.59,120.03,97103382
AAPL,2021-03-24,122.82,122.9,120.065,120.09,119.533,86548367
AAPL,2021-03-23,123.33,124.24,122.14,122.54,121.971,93726645
AAPL,2021-03-22,120.33,123.87,120.26,123.39,122.817,102495379
AAPL,2021-03-19,119.9,121.43,119.675,119.99,119.433,170293777
AAPL,2021-03-18,122.88,123.18,120.33,120.53,119.971,118907153
AAPL,2021-03-17,124.05,125.86,122.34,124.76,124.181,109244400
AAPL,2021-03-16,125.7,127.22,124.715,125.57,124.987,112568895
AAPL,2021-03-15,121.41,124.0,120.43,123.99,123.414,91641945
AAPL,2021-03-12,120.4,121.17,119.16,121.03,120.468,86244110
AAPL,2021-03-11,122.54,123.21,121.26,121.96,121.394,99598709
AAPL,2021-03-10,121.69,122.17,119.45,119.98,119.423,109755847
AAPL,2021-03-09,119.03,122.06,118.79,121.085,120.528,123844281
AAPL,2021-03-08,120.93,121.0,116.21,116.36,115.82,148913253
AAPL,2021-03-05,120.98,121.935,117.57,121.42,120.856,150621101
AAPL,2021-03-04,121.75,123.6,118.62,120.13,119.572,164527934
AAPL,2021-03-03,124.81,125.71,121.84,122.06,121.493,107071259
AAPL,2021-03-02,128.41,128.72,125.015,125.12,124.539,97447283
AAPL,2021-03-01,123.75,127.93,122.79,127.79,127.197,112259384
AAPL,2021-02-26,122.59,124.85,121.2,121.26,120.697,153051429
AAPL,2021-02-25,124.68,126.459,120.54,120.99,120.428,140936825
AAPL,2021-02-24,124.94,125.56,122.23,125.35,124.768,107661341
AAPL,2021-02-23,123.76,126.705,118.39,125.86,125.276,154886075
AAPL,2021-02-22,128.01,129.72,125.6,126.0,125.415,100925374
AAPL,2021-02-19,130.24,130.71,128.8,129.87,129.267,84158803
AAPL,2021-02-18,129.2,129.97,127.41,129.71,129.108,94648680
AAPL,2021-02-17,131.25,132.22,129.47,130.84,130.233,95934652
AAPL,2021-02-16,135.49,136.0,132.81,133.19,132.572,76304493
AAPL,2021-02-12,134.35,135.51,133.692,135.37,134.742,58587161
AAPL,2021-02-11,135.9,136.39,133.772,135.13,134.503,62058379
AAPL,2021-02-10,136.48,136.99,134.4,135.39,134.762,70527203
AAPL,2021-02-09,136.62,137.877,135.85,136.01,135.379,73445499
AAPL,2021-02-08,136.03,136.95,134.93,136.91,136.274,68005611
AAPL,2021-02-05,137.35,137.41,135.86,136.76,136.125,72317009
AAPL,2021-02-04,136.3,137.4,134.6,137.39,136.548,77881383
AAPL,2021-02-03,135.76,135.74,133.61,133.94,133.119,82762729
AAPL,2021-02-02,135.73,136.3,134.61,134.99,134.163,79426446
AAPL,2021-02-01,133.75,135.38,130.932,134.14,133.318,104212352
AAPL,2021-01-29,135.83,136.74,130.21,131.96,131.151,172209910
AAPL,2021-01-28,139.52,141.99,136.7,137.09,136.25,137245542
AAPL,2021-01-27,143.43,144.3,140.41,142.06,141.19,121162513
AAPL,2021-01-26,143.6,144.3,141.37,143.16,142.283,90636757
AAPL,2021-01-25,143.07,145.08,136.54,142.92,142.044,153806577
AAPL,2021-01-22,136.28,139.85,135.02,139.07,138.218,110666570
AAPL,2021-01-21,133.8,137.34,133.59,136.87,136.031,113921749
AAPL,2021-01-20,128.66,132.49,128.55,132.03,131.221,98769961
AAPL,2021-01-19,127.78,128.71,126.938,127.83,127.047,85222175
AAPL,2021-01-15,128.78,130.21,127.0,127.14,126.361,104078002
AAPL,2021-01-14,130.8,131.0,128.78,128.91,128.12,85227957
AAPL,2021-01-13,128.76,131.45,128.49,130.89,130.088,85493977
AAPL,2021-01-12,128.5,129.69,126.86,128.8,128.011,88574402
AAPL,2021-01-11,129.19,130.17,128.5,128.98,128.19,94165104
AAPL,2021-01-08,132.43,132.63,130.23,132.05,131.241,100750234
AAPL,2021-01-07,128.36,131.63,127.86,130.92,130.118,103598654
AAPL,2021-01-06,127.72,131.05,126.382,126.6,125.824,151824099
AAPL,2021-01-05,128.89,131.74,128.43,131.01,130.207,92540792
AAPL,2021-01-04,133.52,133.612,126.76,129.41,128.617,136307431
AAPL,2020-12-31,134.08,134.73,131.73,132.69,131.877,96942531
AAPL,2020-12-30,135.58,135.99,133.4,133.72,132.901,92882124
AAPL,2020-12-29,138.05,138.785,134.341,134.87,134.044,118511954
AAPL,2020-12-28,133.99,137.34,133.51,136.69,135.853,120946937
AAPL,2020-12-24,131.32,133.46,131.1,131.97,131.161,54213606
AAPL,2020-12-23,132.16,132.42,130.78,130.96,130.158,84060162
AAPL,2020-12-22,131.61,134.405,129.655,131.88,131.072,165746075
AAPL,2020-12-21,125.02,128.31,123.449,128.23,127.444,109818100
AAPL,2020-12-18,128.96,129.1,126.12,126.655,125.884,177419205
AAPL,2020-12-17,128.9,129.565,128.05,128.7,127.911,84467153
AAPL,2020-12-16,127.41,128.36,126.56,127.81,127.027,93389066
AAPL,2020-12-15,124.34,127.9,124.13,127.88,127.096,150402367
AAPL,2020-12-14,122.6,123.35,121.57,121.78,121.034,77181641
AAPL,2020-12-11,122.43,122.76,120.55,122.41,121.66,81462378
AAPL,2020-12-10,120.5,123.865,120.15,123.24,122.485,77885250
AAPL,2020-12-09,124.53,125.95,121.07,121.78,121.034,109124916
AAPL,2020-12-08,124.37,124.98,123.095,124.38,123.618,76202105
AAPL,2020-12-07,122.31,124.57,122.25,123.75,122.992,78742725
AAPL,2020-12-04,122.6,122.861,121.52,122.25,121.501,70143416
AAPL,2020-12-03,123.52,123.78,122.21,122.94,122.187,73350013
AAPL,2020-12-02,122.02,123.37,120.89,123.08,122.326,81436335
AAPL,2020-12-01,121.01,123.469,120.01,122.72,121.968,121958626
AAPL,2020-11-30,116.97,120.97,116.82,119.05,118.321,156490547
AAPL,2020-11-27,116.57,117.485,116.22,116.59,115.876,45263139
AAPL,2020-11-25,115.55,116.75,115.17,116.03,115.319,72875142
AAPL,2020-11-24,113.91,115.85,112.59,115.17,114.464,111667752
AAPL,2020-11-23,117.18,117.62,113.75,113.85,113.152,122967331
AAPL,2020-11-20,118.64,118.77,117.29,117.34,116.621,69784372
AAPL,2020-11-19,117.59,119.04,116.81,118.64,117.913,71913688
AAPL,2020-11-18,118.61,119.82,118.0,118.03,117.307,71754449
AAPL,2020-11-17,119.55,120.67,118.96,119.39,118.658,72464529
AAPL,2020-11-16,118.92,120.99,118.15,120.3,119.563,86719256
AAPL,2020-11-13,119.44,119.67,117.87,119.26,118.529,78857203
AAPL,2020-11-12,119.62,120.53,118.57,119.21,118.48,100748395
AAPL,2020-11-11,117.19,119.628,116.44,119.49,118.758,109791495
AAPL,2020-11-10,115.55,117.59,114.13,115.97,115.259,130797097
AAPL,2020-11-09,120.5,121.985,116.05,116.32,115.607,149437678
AAPL,2020-11-06,117.95,119.2,116.13,118.69,117.963,111474402
AAPL,2020-11-05,117.95,119.62,116.87,119.03,118.097,122086566
AAPL,2020-11-04,114.14,115.59,112.35,114.95,114.049,134880118
AAPL,2020-11-03,109.66,111.46,108.73,110.44,109.574,104027423
AAPL,2020-11-02,109.11,110.67,107.32,108.77,107.917,119135225
AAPL,2020-10-30,111.06,111.99,107.72,108.86,108.007,184033737
AAPL,2020-10-29,112.37,116.93,112.28,115.32,114.416,123333649
AAPL,2020-10-28,115.05,115.43,111.13,111.2,110.328,140216466
AAPL,2020-10-27,115.49,117.28,114.54,116.6,115.686,88939569
AAPL,2020-10-26,114.01,116.55,112.88,115.05,114.148,107471093
AAPL,2020-10-23,116.39,116.55,114.28,115.04,114.138,79629035
AAPL,2020-10-22,117.45,118.04,114.59,115.75,114.843,100137943
AAPL,2020-10-21,116.67,118.705,116.45,116.87,115.954,86609126
AAPL,2020-10-20,116.2,118.98,115.63,117.51,116.589,119171600
AAPL,2020-10-19,119.96,120.419,115.66,115.98,115.071,117935891
AAPL,2020-10-16,121.28,121.54,118.81,119.02,118.087,111965713
AAPL,2020-10-15,118.72,121.2,118.15,120.71,119.764,109342048
AAPL,2020-10-14,121.0,123.03,119.62,121.19,120.24,147575099
AAPL,2020-10-13,125.27,125.39,119.65,121.1,120.151,255967921
AAPL,2020-10-12,120.06,125.18,119.285,124.4,123.425,230930030
AAPL,2020-10-09,115.28,117.0,114.92,116.97,116.053,95695309
AAPL,2020-10-08,116.25,116.4,114.59,114.97,114.069,80779844
AAPL,2020-10-07,114.62,115.55,114.13,115.08,114.178,93816029
AAPL,2020-10-06,115.7,116.12,112.25,113.16,112.273,157081896
AAPL,2020-10-05,113.91,116.65,113.55,116.5,115.587,101614540
AAPL,2020-10-02,112.89,115.37,112.22,113.02,112.134,139708294
AAPL,2020-10-01,117.64,117.72,115.83,116.79,115.875,110794351
AAPL,2020-09-30,113.79,117.26,113.62,115.81,114.902,138147397
AAPL,2020-09-29,114.55,115.31,113.57,114.09,113.196,96672953
AAPL,2020-09-28,115.01,115.32,112.78,114.96,114.059,134607659
AAPL,2020-09-25,108.43,112.44,107.67,112.28,111.4,145275191
AAPL,2020-09-24,105.17,110.24,105.0,108.22,107.372,160734828
AAPL,2020-09-23,111.62,112.11,106.77,107.12,106.28,147075039
AAPL,2020-09-22,112.68,112.855,109.16,111.81,110.934,177854569
AAPL,2020-09-21,104.54,110.19,103.1,110.08,109.217,190333707
AAPL,2020-09-18,110.4,110.87,106.09,106.84,106.002,265498099
AAPL,2020-09-17,109.72,112.2,108.75,110.34,109.475,173454846
AAPL,2020-09-16,115.23,116.0,112.05,112.13,111.251,151291463
AAPL,2020-09-15,118.33,118.829,113.61,115.54,114.634,178761389
AAPL,2020-09-14,114.72,115.92,112.81,115.355,114.456,134828603
AAPL,2020-09-11,114.57,115.23,110.03,112.0,111.122,176498411
AAPL,2020-09-10,120.36,120.42,112.5,113.49,112.6,177284335
AAPL,2020-09-09,117.26,119.14,115.26,117.32,116.4,168404235
AAPL,2020-09-08,113.95,118.99,112.68,112.82,111.936,223285480
AAPL,2020-09-04,120.07,123.7,110.89,120.96,120.012,321983861
AAPL,2020-09-03,126.91,128.84,120.5,120.88,119.932,245436563
AAPL,2020-09-02,137.59,137.98,127.0,131.4,130.37,195062201
AAPL,2020-09-01,132.76,134.8,130.54,134.18,133.128,148930258
AAPL,2020-08-31,127.58,131.0,126.0,129.04,128.028,219719585
AAPL,2020-08-28,126.012,126.442,124.577,124.808,123.829,187151600
AAPL,2020-08-27,127.143,127.485,123.832,125.01,124.03,155552400
AAPL,2020-08-26,126.18,126.993,125.082,126.522,125.531,163022400
AAPL,2020-08-25,124.698,125.18,123.052,124.825,123.847,211495600
AAPL,2020-08-24,128.697,128.785,123.938,125.857,124.871,345937600
AAPL,2020-08-21,119.262,124.868,119.25,124.37,123.395,338054800
AAPL,2020-08-20,115.75,118.393,115.732,118.275,117.348,126907200
AAPL,2020-08-19,115.982,117.162,115.61,115.707,114.8,145538000
AAPL,2020-08-18,114.353,116.0,114.007,115.562,114.657,105633600
AAPL,2020-08-17,116.062,116.088,113.963,114.607,113.709,119561600
AAPL,2020-08-14,114.83,115.0,113.045,114.908,114.007,165565200
AAPL,2020-08-13,114.43,116.043,113.927,115.01,114.108,210082000
AAPL,2020-08-12,110.497,113.275,110.298,113.01,112.124,165944800
AAPL,2020-08-11,111.97,112.482,109.107,109.375,108.518,187902400
AAPL,2020-08-10,112.6,113.775,110.0,112.728,111.844,212403600
AAPL,2020-08-07,113.205,113.675,110.293,111.113,110.242,198045600
AAPL,2020-08-06,110.405,114.412,109.798,113.902,112.806,202428800
AAPL,2020-08-05,109.378,110.393,108.897,110.062,109.003,121992000
AAPL,2020-08-04,109.132,110.79,108.387,109.665,108.61,173071600
AAPL,2020-08-03,108.2,111.637,107.893,108.938,107.889,308151200
AAPL,2020-07-31,102.885,106.415,100.825,106.26,105.237,374336800
AAPL,2020-07-30,94.1875,96.2975,93.7675,96.19,95.2642,158130000
AAPL,2020-07-29,93.75,95.23,93.7125,95.04,94.1253,90329200
AAPL,2020-07-28,94.3675,94.55,93.2475,93.2525,92.355,103625600
AAPL,2020-07-27,93.71,94.905,93.48,94.81,93.8975,121214000
AAPL,2020-07-24,90.9875,92.97,89.145,92.615,91.7236,185438800
AAPL,2020-07-23,96.9975,97.0775,92.01,92.845,91.9514,197004400
AAPL,2020-07-22,96.6925,97.975,96.6025,97.2725,96.3363,89001600
AAPL,2020-07-21,99.1725,99.25,96.7425,97.0,96.0664,103646000
AAPL,2020-07-20,96.4175,98.5,96.0625,98.3575,97.4109,90318000
AAPL,2020-07-17,96.9875,97.1475,95.84,96.3275,95.4004,92186800
AAPL,2020-07-16,96.5625,97.405,95.905,96.5225,95.5935,110577600
AAPL,2020-07-15,98.99,99.2475,96.49,97.725,96.7845,153198000
AAPL,2020-07-14,94.84,97.255,93.8775,97.0575,96.1234,170989200
AAPL,2020-07-13,97.265,99.955,95.2575,95.4775,94.5586,191649200
AAPL,2020-07-10,95.335,95.98,94.705,95.92,94.9968,90257200
AAPL,2020-07-09,96.2625,96.3175,94.6725,95.7525,94.8309,125642800
AAPL,2020-07-08,94.18,95.375,94.09,95.3425,94.4249,117092000
AAPL,2020-07-07,93.8525,94.655,93.0575,93.1725,92.2758,112424400
AAPL,2020-07-06,92.5,93.945,92.4675,93.4625,92.563,118655600
AAPL,2020-07-02,91.9625,92.6175,90.91,91.0275,90.1514,114041600
AAPL,2020-07-01,91.28,91.84,90.9775,91.0275,90.1514,110737200
AAPL,2020-06-30,90.02,91.495,90.0,91.2,90.3223,140223200
AAPL,2020-06-29,88.3125,90.5425,87.82,90.445,89.5745,130646000
AAPL,2020-06-26,91.1025,91.33,88.255,88.4075,87.5566,205256800
AAPL,2020-06-25,90.175,91.25,89.3925,91.21,90.3322,137522400
AAPL,2020-06-24,91.25,92.1975,89.63,90.015,89.1487,192623200
AAPL,2020-06-23,91.0,93.095,90.5675,91.6325,90.7506,212155600
AAPL,2020-06-22,87.835,89.865,87.7875,89.7175,88.854,135445200
AAPL,2020-06-19,88.66,89.14,86.2875,87.43,86.5885,264476000
AAPL,2020-06-18,87.8525,88.3625,87.305,87.9325,87.0862,96820400
AAPL,2020-06-17,88.7875,88.85,87.7725,87.8975,87.0515,114406400
AAPL,2020-06-16,87.865,88.3,86.18,88.02,87.1729,165428800
AAPL,2020-06-15,83.3125,86.42,83.145,85.7475,84.9222,138808800
AAPL,2020-06-12,86.18,86.95,83.555,84.7,83.8848,200146000
AAPL,2020-06-11,87.3275,87.765,83.87,83.975,83.1668,201662400
AAPL,2020-06-10,86.975,88.6925,86.5225,88.21,87.361,166651600
AAPL,2020-06-09,83.035,86.4025,83.0025,85.9975,85.1698,147712400
AAPL,2020-06-08,82.5625,83.4,81.83,83.365,82.5627,95654400
AAPL,2020-06-05,80.8375,82.9375,80.8075,82.875,82.0774,137250400
AAPL,2020-06-04,81.0975,81.405,80.195,80.58,79.8045,87560400
AAPL,2020-06-03,81.165,81.55,80.575,81.28,80.4977,104491200
AAPL,2020-06-02,80.1875,80.86,79.7325,80.835,80.057,87642800
AAPL,2020-06-01,79.4375,80.5875,79.3025,80.4625,79.6881,80791200
AAPL,2020-05-29,79.8125,80.2875,79.1175,79.485,78.72,153598000
AAPL,2020-05-28,79.1925,80.86,78.9075,79.5625,78.7968,133560800
AAPL,2020-05-27,79.035,79.6775,78.2725,79.5275,78.7621,112945200
AAPL,2020-05-26,80.875,81.06,79.125,79.1825,78.4204,125522000
AAPL,2020-05-22,78.9425,79.8075,78.8375,79.7225,78.9552,81803200
AAPL,2020-05-21,79.665,80.2225,78.9675,79.2125,78.4501,102688800
AAPL,2020-05-20,79.17,79.88,79.13,79.8075,79.0394,111504800
AAPL,2020-05-19,78.7575,79.63,78.2525,78.285,77.5316,101729600
AAPL,2020-05-18,78.2925,79.125,77.58,78.74,77.9822,135372400
AAPL,2020-05-15,75.0875,76.975,75.0525,76.9275,76.1871,166348400
AAPL,2020-05-14,76.1275,77.4475,75.3825,77.385,76.6402,158929200
AAPL,2020-05-13,78.0375,78.9875,75.8025,76.9125,76.1723,200622400
AAPL,2020-05-12,79.4575,79.9225,77.7275,77.8525,77.1032,162301200
AAPL,2020-05-11,77.025,79.2625,76.81,78.7525,77.9946,145946400
AAPL,2020-05-08,76.41,77.5875,76.0725,77.5325,76.7863,134048000
AAPL,2020-05-07,75.805,76.2925,75.4925,75.935,75.0011,115215200
AAPL,2020-05-06,75.115,75.81,74.7175,75.1575,74.2332,142333600
AAPL,2020-05-05,73.765,75.25,73.615,74.39,73.4751,147751200
AAPL,2020-05-04,72.2925,73.4225,71.58,73.29,72.3887,133568000
AAPL,2020-05-01,71.5625,74.75,71.4625,72.2675,71.3787,240616800
AAPL,2020-04-30,72.49,73.6325,72.0875,73.45,72.5467,183064000
AAPL,2020-04-29,71.1825,72.4175,70.9725,71.9325,71.0479,137280800
AAPL,2020-04-28,71.27,71.4575,69.55,69.645,68.7885,112004800
AAPL,2020-04-27,70.45,71.135,69.9875,70.7925,69.9219,117087600
AAPL,2020-04-24,69.3,70.7525,69.25,70.7425,69.8725,126508800
AAPL,2020-04-23,68.9675,70.4375,68.7175,68.7575,67.9119,124814400
AAPL,2020-04-22,68.4025,69.475,68.05,69.025,68.1761,117057200
AAPL,2020-04-21,69.07,69.3125,66.3575,67.0925,66.2674,180991600
AAPL,2020-04-20,69.4875,70.42,69.2125,69.2325,68.3811,130015200
AAPL,2020-04-17,71.1725,71.7375,69.215,70.7,69.8305,215250000
AAPL,2020-04-16,71.845,72.05,70.5875,71.6725,70.7911,157125200
AAPL,2020-04-15,70.6,71.5825,70.1575,71.1075,70.233,131154400
AAPL,2020-04-14,70.0,72.0625,69.5125,71.7625,70.88,194994800
AAPL,2020-04-13,67.0775,68.425,66.4575,68.3125,67.4724,131022800
AAPL,2020-04-09,67.175,67.5175,66.175,66.9975,66.1736,162116400
AAPL,2020-04-08,65.685,66.8425,65.3075,66.5175,65.6995,168895200
AAPL,2020-04-07,67.7,67.925,64.75,64.8575,64.0599,202887200
AAPL,2020-04-06,62.725,65.7775,62.345,65.6175,64.8105,201820400
AAPL,2020-04-03,60.7,61.425,59.7425,60.3525,59.6103,129880000
AAPL,2020-04-02,60.085,61.2875,59.225,61.2325,60.4795,165934000
AAPL,2020-04-01,61.625,62.18,59.7825,60.2275,59.4868,176218400
AAPL,2020-03-31,63.9,65.6225,63.0,63.5725,62.7907,197002000
AAPL,2020-03-30,62.685,63.88,62.35,63.7025,62.9191,167976400
AAPL,2020-03-27,63.1875,63.9675,61.7625,61.935,61.1733,204216800
AAPL,2020-03-26,61.63,64.67,61.59,64.61,63.8154,252087200
AAPL,2020-03-25,62.6875,64.5625,61.075,61.38,60.6251,303602000
AAPL,2020-03-24,59.09,61.9225,58.575,61.72,60.961,287531200
AAPL,2020-03-23,57.02,57.125,53.1525,56.0925,55.4027,336752800
AAPL,2020-03-20,61.795,62.9575,57.0,57.31,56.6052,401693200
AAPL,2020-03-19,61.8475,63.21,60.6525,61.195,60.4424,271857200
AAPL,2020-03-18,59.9425,62.5,59.28,61.6675,60.9091,300233600
AAPL,2020-03-17,61.8775,64.4025,59.6,63.215,62.4376,324056000
AAPL,2020-03-16,60.4875,64.77,60.0,60.5525,59.8078,322423600
AAPL,2020-03-13,66.2225,69.98,63.2375,69.4925,68.6379,370732000
AAPL,2020-03-12,63.985,67.5,62.0,62.0575,61.2943,418474000
AAPL,2020-03-11,69.3475,70.305,67.965,68.8575,68.0107,255598800
AAPL,2020-03-10,69.285,71.61,67.3425,71.335,70.4577,285290000
AAPL,2020-03-09,65.9375,69.5225,65.75,66.5425,65.7242,286744800
AAPL,2020-03-06,70.5,72.705,70.3075,72.2575,71.3689,226176800
AAPL,2020-03-05,73.88,74.8875,72.8525,73.23,72.3294,187572800
AAPL,2020-03-04,74.11,75.85,73.2825,75.685,74.7542,219178400
AAPL,2020-03-03,75.9175,76.0,71.45,72.33,71.4405,319475600
AAPL,2020-03-02,70.57,75.36,69.43,74.7025,73.7838,341397200
AAPL,2020-02-28,64.315,69.6025,64.0925,68.34,67.4995,426884800
AAPL,2020-02-27,70.275,71.5,68.24,68.38,67.5391,320605600
AAPL,2020-02-26,71.6325,74.47,71.625,73.1625,72.2627,198054800
AAPL,2020-02-25,75.2375,75.6325,71.5325,72.02,71.1343,230673600
AAPL,2020-02-24,74.315,76.045,72.3075,74.545,73.6282,222195200
